Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
993701536,000002B6,false,Rx,0,8,72,00,30,01,F8,00,7C,C7,
993801297,000002B5,false,Rx,0,8,80,00,32,00,00,00,00,B2,
993801530,000002B6,false,Rx,0,8,82,00,2E,81,F8,00,7C,A9,
993901290,000002B5,false,Rx,0,8,90,00,32,00,00,00,00,A2,
993901533,000002B6,false,Rx,0,8,92,00,2C,81,F8,00,7C,BB,
994001295,000002B5,false,Rx,0,8,A0,00,32,00,00,00,00,92,
994001539,000002B6,false,Rx,0,8,A2,00,29,01,F8,00,7C,0E,
994101295,000002B5,false,Rx,0,8,B0,00,32,00,00,00,00,82,
994101530,000002B6,false,Rx,0,8,B2,00,26,01,F8,00,7C,11,
994201282,000002B5,false,Rx,0,8,C0,00,32,00,00,00,00,F2,
994201525,000002B6,false,Rx,0,8,C2,00,23,01,F8,00,7C,64,
994301297,000002B5,false,Rx,0,8,D0,00,32,00,00,00,00,E2,
994301540,000002B6,false,Rx,0,8,D2,00,20,81,F8,00,7C,F7,
994401280,000002B5,false,Rx,0,8,E0,00,32,00,00,00,00,D2,
994401523,000002B6,false,Rx,0,8,E2,00,1F,81,F8,00,7C,F8,
994501285,000002B5,false,Rx,0,8,F0,00,32,00,00,00,00,C2,
994501519,000002B6,false,Rx,0,8,F2,00,1F,01,F8,00,7C,68,
994601292,000002B5,false,Rx,0,8,00,00,32,00,00,00,00,32,
994601537,000002B6,false,Rx,0,8,02,00,1E,81,F8,00,7C,19,
994701279,000002B5,false,Rx,0,8,10,00,32,00,00,00,00,22,
994701512,000002B6,false,Rx,0,8,12,00,1E,01,F8,00,7C,89,
994801289,000002B5,false,Rx,0,8,20,00,32,00,00,00,00,12,
994801532,000002B6,false,Rx,0,8,22,00,1B,81,F8,00,7C,3C,
994901275,000002B5,false,Rx,0,8,30,00,32,00,00,00,00,02,
994901518,000002B6,false,Rx,0,8,32,00,18,81,F8,00,7C,2F,
995001267,000002B5,false,Rx,0,8,40,00,32,00,00,00,00,72,
995001511,000002B6,false,Rx,0,8,42,00,17,01,F8,00,7C,D0,
995101281,000002B5,false,Rx,0,8,50,00,32,00,00,00,00,62,
995101515,000002B6,false,Rx,0,8,52,00,15,81,F8,00,7C,42,
995201265,000002B5,false,Rx,0,8,60,00,32,00,00,00,00,52,
995201508,000002B6,false,Rx,0,8,62,00,15,01,F8,00,7C,F2,
995301276,000002B5,false,Rx,0,8,70,00,32,00,00,00,00,42,
995301509,000002B6,false,Rx,0,8,72,00,14,81,F8,00,7C,63,
995401271,000002B5,false,Rx,0,8,80,00,32,00,00,00,00,B2,
995401514,000002B6,false,Rx,0,8,82,00,14,81,F8,00,7C,93,
995501270,000002B5,false,Rx,0,8,90,00,32,00,00,00,00,A2,
995501504,000002B6,false,Rx,0,8,92,00,14,81,F8,00,7C,83,
995601255,000002B5,false,Rx,0,8,A0,00,32,00,00,00,00,92,
995601499,000002B6,false,Rx,0,8,A2,00,14,81,F8,00,7C,B3,
995701270,000002B5,false,Rx,0,8,B0,00,32,00,00,00,00,82,
995701513,000002B6,false,Rx,0,8,B2,00,14,01,F8,00,7C,23,
995801249,000002B5,false,Rx,0,8,C0,00,32,00,00,00,00,F2,
995801492,000002B6,false,Rx,0,8,C2,00,14,01,F8,00,7C,53,
995901247,000002B5,false,Rx,0,8,D0,00,32,00,00,00,00,E2,
995901490,000002B6,false,Rx,0,8,D2,00,11,01,F8,00,7C,46,
996001260,000002B5,false,Rx,0,8,E0,00,32,00,00,00,00,D2,
996001494,000002B6,false,Rx,0,8,E2,00,0C,01,F8,00,7C,6B,
996101243,000002B5,false,Rx,0,8,F0,00,32,00,00,00,00,C2,
996101487,000002B6,false,Rx,0,8,F2,00,07,81,F8,00,7C,F0,
996201246,000002B5,false,Rx,0,8,00,00,32,00,00,00,00,32,
996201489,000002B6,false,Rx,0,8,02,00,03,01,F8,00,7C,84,
996301242,000002B5,false,Rx,0,8,10,00,32,00,00,00,00,22,
996301485,000002B6,false,Rx,0,8,12,00,00,01,F8,00,7C,97,
996401247,000002B5,false,Rx,0,8,20,00,32,00,00,00,00,12,
996401490,000002B6,false,Rx,0,8,22,00,00,01,F8,00,7C,A7,
996501242,000002B5,false,Rx,0,8,30,00,32,00,00,00,00,02,
996501487,000002B6,false,Rx,0,8,32,00,00,01,F8,00,7C,B7,
996601232,000002B5,false,Rx,0,8,40,00,32,00,00,00,00,72,
996601475,000002B6,false,Rx,0,8,42,00,00,01,F8,00,7C,C7,
996701231,000002B5,false,Rx,0,8,50,00,32,00,00,00,00,62,
996701474,000002B6,false,Rx,0,8,52,00,00,01,F8,00,7C,D7,
996801229,000002B5,false,Rx,0,8,60,00,32,00,00,00,00,52,
996801472,000002B6,false,Rx,0,8,62,00,00,01,F8,00,7C,E7,
996901242,000002B5,false,Rx,0,8,70,00,32,00,00,00,00,42,
996901475,000002B6,false,Rx,0,8,72,00,00,01,F8,00,7C,F7,
997001227,000002B5,false,Rx,0,8,80,00,32,00,00,00,00,B2,
997001472,000002B6,false,Rx,0,8,82,00,00,01,F8,00,7C,07,
997101228,000002B5,false,Rx,0,8,90,00,32,00,00,00,00,A2,
997101472,000002B6,false,Rx,0,8,92,00,00,01,F8,00,7C,17,
997201239,000002B5,false,Rx,0,8,A0,00,32,00,00,00,00,92,
997201482,000002B6,false,Rx,0,8,A2,00,00,01,F8,00,7C,27,
997301224,000002B5,false,Rx,0,8,B0,00,32,00,00,00,00,82,
997301467,000002B6,false,Rx,0,8,B2,00,00,01,F8,00,7C,37,
997401217,000002B5,false,Rx,0,8,C0,00,32,00,00,00,00,F2,
997401461,000002B6,false,Rx,0,8,C2,00,00,01,F8,00,7C,47,
997501234,000002B5,false,Rx,0,8,D0,00,32,00,00,00,00,E2,
