Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4295237402,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,02,8F,
4295237656,00000390,false,Rx,1,8,24,00,01,02,00,00,00,27,
4295237877,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295240913,000001DB,false,Rx,1,8,FF,A0,BB,0A,26,00,00,16,
4295241142,000001DC,false,Rx,1,8,6E,04,C4,B5,EC,DC,C8,C4,
4295241706,000001DA,false,Rx,1,8,BA,32,58,00,00,01,01,4F,
4295241877,00000120,false,Rx,1,4,00,00,05,1E,00,00,00,00,
4295242118,00000393,false,Rx,1,8,00,51,00,00,00,00,00,27,
4295246925,0000011A,false,Rx,1,8,4E,40,00,AA,80,00,03,A6,
4295247152,000001D4,false,Rx,1,8,F7,07,00,00,C7,44,30,BC,
4295247396,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,03,8F,
4295247618,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295250901,000001DB,false,Rx,1,8,FF,A0,BB,0A,26,00,01,93,
4295251130,000001DC,false,Rx,1,8,6E,04,C4,B5,E1,0C,E1,81,
4295251705,000001DA,false,Rx,1,8,BA,32,58,00,00,01,02,45,
4295251876,00000120,false,Rx,1,4,00,00,06,14,00,00,00,00,
4295256929,0000011A,false,Rx,1,8,4E,40,00,AA,C0,00,00,6B,
4295257168,000001D4,false,Rx,1,8,F7,07,00,00,07,44,30,70,
4295257400,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,00,8F,
4295257633,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295260905,000001DB,false,Rx,1,8,FF,A0,BB,0A,26,00,02,99,
4295261134,000001DC,false,Rx,1,8,6E,04,C4,B5,E5,04,C6,96,
4295261708,000001DA,false,Rx,1,8,BA,72,58,00,00,01,03,62,
4295261879,00000120,false,Rx,1,4,00,00,07,91,00,00,00,00,
4295262110,0000055A,false,Rx,1,8,1F,36,37,35,55,00,5B,48,
4295266927,0000011A,false,Rx,1,8,4E,40,00,55,00,00,01,7D,
4295267167,000001D4,false,Rx,1,8,F7,07,00,00,47,44,30,B7,
4295267398,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,01,8F,
4295267622,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295270905,000001DB,false,Rx,1,8,FF,A0,BB,0A,26,00,03,1C,
4295271134,000001DC,false,Rx,1,8,6E,04,C4,B5,E8,C0,C3,2D,
